PUBMILLIS,FECHA
-74.069175,4.700519
-74.055957,4.706894
-74.068651,4.610342
-74.060046,4.620144
-74.07752,4.6573
-74.16482,4.69084
-74.076856,4.659965
-74.05777,4.684182
-74.027363,4.771475
-74.150006,4.632061
-74.096107,4.641571
-74.130073,4.666339
-74.128016,4.671715
-74.126843,4.67048
-74.119692,4.678387
-74.082078,4.623962
-74.091398,4.641715
-74.078881,4.648484
-74.137846,4.684651
-74.135019,4.65822
-74.121055,4.664984
-74.127787,4.674853
-74.110486,4.663929
-74.126005,4.696779
-74.104838,4.699558
-74.10876,4.691457
-74.092671,4.722236
-74.096205,4.721093
-74.100353,4.733465
-74.08707,4.675776
-74.085126,4.678927
-74.082658,4.681223
-74.059808,4.687689
-74.083913,4.711757
-74.048568,4.740674
-74.036542,4.760261
-74.138224,4.625521
-74.133746,4.642339
-74.048551,4.650958
-74.071262,4.669887
-74.069583,4.671861
-74.075544,4.66553
-74.034606,4.689493
-74.033903,4.695834
-74.032387,4.726394
-74.125393,4.620392
-74.135284,4.683803
-74.119649,4.706511
-74.120461,4.70717
-74.10811,4.715448
-74.047667,4.689218
-74.043945,4.688392
-74.073384,4.716221
-74.049388,4.718702
-74.052595,4.716429
-74.050573,4.728695
-74.044695,4.73294
-74.14501,4.588305
-74.120647,4.655973
-74.082984,4.624567
-74.077553,4.657115
-74.056063,4.694369
-74.034466,4.694608
-74.050491,4.727663
-74.079935,4.710299
-74.14755,4.63093
-74.075243,4.624019
-74.072199,4.65089
-74.080786,4.652432
-74.135921,4.659494
-74.151783,4.670023
-74.113558,4.685143
-74.108353,4.691596
-74.086311,4.677051
-74.052846,4.701001
-74.051522,4.718996
-74.061495,4.740612
-74.044135,4.735386
-74.12761,4.648369
-74.048067,4.658019
-74.035782,4.692236
-74.04651,4.751634
-74.135824,4.659054
-74.098892,4.705801
-74.062614,4.663079
-74.051199,4.668161
-74.063849,4.66076
-74.051133,4.679649
-74.087049,4.69363
-74.064353,4.723469
-74.037132,4.719605
-74.057543,4.651235
-74.133292,4.691141
-74.040275,4.689602
-74.112388,4.679597
-74.118643,4.705658
-74.088032,4.694562
-74.047912,4.686257
-74.058139,4.702283
-74.048754,4.739532
-74.102326,4.60178
-74.065993,4.625153
-74.050519,4.727496
-74.158002,4.596028
-74.146213,4.649882
-74.132318,4.629615
-74.094602,4.638788
-74.122555,4.640308
-74.06927,4.602652
-74.078142,4.624349
-74.084035,4.624825
-74.06761,4.6406
-74.120043,4.687445
-74.053873,4.678433
-74.068037,4.672879
-74.047214,4.684414
-74.070851,4.714897
-74.048357,4.718179
-74.059072,4.736073
-74.061057,4.618917
-74.113798,4.663851
-74.092047,4.606748
-74.106235,4.658693
-74.112742,4.710217
-74.068848,4.691081
-74.052356,4.717661
-74.050097,4.727445
-74.065238,4.728517
-74.030479,4.758525
-74.196646,4.610382
-74.099126,4.60246
-74.1611,4.596111
-74.095658,4.639203
-74.060833,4.658517
-74.050412,4.669491
-74.081638,4.684938
-74.079629,4.684861
-74.061931,4.708344
-74.054183,4.738934
-74.033875,4.717845
-74.078783,4.643203
-74.075391,4.66495
-74.100391,4.649524
-74.129303,4.676323
-74.054761,4.669024
-74.07765,4.660412
-74.076765,4.67033
-74.061464,4.661246
-74.063264,4.660259
-74.069628,4.665905
-74.068724,4.666395
-74.055451,4.670106
-74.070712,4.699073
-74.090662,4.695026
-74.05056,4.696866
-74.066376,4.697161
-74.065958,4.697472
-74.072735,4.718616
-74.072896,4.718243
-74.073037,4.717653
-74.061495,4.709674
-74.069239,4.725389
-74.064221,4.728945
-74.122742,4.653492
-74.064488,4.613866
-74.116119,4.661181
-74.077237,4.660092
-74.065783,4.674639
-74.050969,4.724752
-74.032714,4.714484
-74.080657,4.709029
-74.081425,4.707092
-74.114386,4.625524
-74.111917,4.655034
-74.08035,4.596115
-74.083182,4.615047
-74.072117,4.641436
-74.125335,4.662147
-74.109917,4.663063
-74.100775,4.670507
-74.106137,4.712411
-74.087001,4.675908
-74.051261,4.663617
-74.068651,4.666369
-74.048047,4.685671
-74.050938,4.702057
-74.072761,4.713524
-74.041433,4.716873
-74.046605,4.717407
-74.046642,4.788868
-74.105089,4.651229
-74.09089,4.628218
-74.079111,4.645288
-74.091076,4.641913
-74.086909,4.64559
-74.14494,4.665405
-74.110992,4.666912
-74.104575,4.675082
-74.125555,4.684944
-74.112672,4.686074
-74.091977,4.701419
-74.103196,4.703877
-74.107287,4.715741
-74.068315,4.674376
-74.071402,4.690975
-74.06889,4.696015
-74.071526,4.707679
-74.070454,4.711829
-74.065056,4.70917
-74.053424,4.707582
-74.058732,4.704275
-74.05988,4.720936
-74.075387,4.737411
-74.062551,4.735269
-74.036425,4.713878
-74.030828,4.703958
-74.033621,4.71815
-74.04532,4.737746
-74.126191,4.649837
-74.065109,4.628359
-74.064647,4.629967
-74.07282,4.668753
-74.03528,4.68649
-74.028874,4.71622
-74.148669,4.594349
-74.085955,4.655709
-74.13694,4.679283
-74.143514,4.688918
-74.093609,4.711427
-74.117264,4.715922
-74.054916,4.66281
-74.037605,4.695008
-74.068981,4.72529
-74.061467,4.618184
-74.044927,4.666218
-74.035697,4.692046
-74.132167,4.667376
-74.091218,4.762208
-74.070492,4.612064
-74.16417,4.633412
-74.084198,4.653495
-74.0843,4.651596
-74.085798,4.655497
-74.130421,4.665927
-74.129261,4.66731
-74.135327,4.664746
-74.09386,4.710925
-74.109381,4.707007
-74.053823,4.699236
-74.059305,4.700304
-74.047427,4.677889
-74.044988,4.682774
-74.040501,4.704108
-74.07054,4.670755
-74.06838,4.730651
-74.148581,4.630559
-74.145242,4.65083
-74.129873,4.646316
-74.088397,4.60166
-74.073868,4.609786
-74.065704,4.599431
-74.12947,4.676497
-74.104681,4.669247
-74.107424,4.696956
-74.074397,4.722283
-74.087336,4.633556
-74.079773,4.630568
-74.070158,4.671838
-74.075875,4.717099
-74.11249,4.667408
-74.03709,4.719588
-74.076213,4.662328
-74.051171,4.723524
-74.09647,4.608158
-74.16604,4.631827
-74.104459,4.624935
-74.119438,4.635791
-74.09513,4.625671
-74.094684,4.63968
-74.072334,4.622779
-74.151649,4.669581
-74.092289,4.667657
-74.093376,4.685727
-74.102772,4.703677
-74.08446,4.675303
-74.089566,4.671196
-74.070558,4.691085
-74.071695,4.699679
-74.060978,4.68649
-74.065548,4.689716
-74.069165,4.700527
-74.069182,4.696749
-74.036498,4.685529
-74.074989,4.721262
-74.065688,4.725646
-74.082049,4.625686
-74.080656,4.627627
-74.08444,4.622817
-74.080796,4.626525
-74.079719,4.624988
-74.079099,4.638597
-74.0562,4.693594
-74.08163,4.70467
-74.026198,4.759308
-74.129454,4.609538
-74.060635,4.660593
-74.057119,4.679984
-74.034489,4.694102
-74.061139,4.66484
-74.036922,4.691526
-74.187105,4.614417
-74.082723,4.595674
-74.068328,4.628388
-74.115809,4.672313
-74.051284,4.678051
-74.089436,4.681671
-74.071404,4.689381
-74.056446,4.686896
-74.043885,4.764166
-74.119107,4.67328
-74.066393,4.662522
-74.065136,4.670929
-74.076827,4.687645
-74.070235,4.716412
-74.048299,4.710973
-74.052272,4.718022
-74.053107,4.738678
-74.097377,4.607146
-74.035215,4.693032
-74.147174,4.578887
-74.169988,4.595809
-74.142427,4.604887
-74.095745,4.584868
-74.110742,4.597235
-74.093583,4.602201
-74.104415,4.597975
-74.11212,4.623439
-74.110885,4.627481
-74.071436,4.62325
-74.078693,4.650227
-74.153308,4.674592
-74.118108,4.675928
-74.134813,4.684664
-74.125379,4.695454
-74.093508,4.690707
-74.106665,4.696425
-74.101692,4.69254
-74.098648,4.69899
-74.10111,4.692068
-74.109523,4.707113
-74.103975,4.702778
-74.111565,4.70909
-74.111974,4.72188
-74.124421,4.742171
-74.085394,4.669589
-74.064607,4.670279
-74.082321,4.681253
-74.068045,4.694536
-74.048698,4.70745
-74.06149,4.708249
-74.04843,4.709938
-74.065878,4.703089
-74.145687,4.631128
-74.122985,4.653699
-74.111928,4.652495
-74.077619,4.617287
-74.090615,4.633139
-74.100537,4.681069
-74.095691,4.696604
-74.052477,4.684045
-74.064911,4.612977
-74.090364,4.615739
-74.054585,4.656303
-74.078202,4.650457
-74.130446,4.688997
-74.036649,4.691688
-74.142291,4.63063
-74.116807,4.631819
-74.122851,4.627779
-74.125702,4.650499
-74.111609,4.644031
-74.093851,4.640211
-74.110821,4.644822
-74.110275,4.645371
-74.088338,4.601748
-74.088108,4.610131
-74.084479,4.607506
-74.083758,4.606894
-74.088234,4.629913
-74.119801,4.678557
-74.102183,4.677603
-74.12052,4.681205
-74.130558,4.686702
-74.070234,4.670578
-74.06392,4.667988
-74.06312,4.666134
-74.072917,4.6975
-74.057263,4.686853
-74.0528,4.701278
-74.0695,4.696506
-74.055195,4.696704
-74.040632,4.698732
-74.070838,4.715078
-74.055247,4.720291
-74.049783,4.733425
-74.036768,4.691618
-74.034396,4.69476
-74.162879,4.622795
-74.102938,4.7059
-74.074317,4.722419
-74.051394,4.706386
-74.063081,4.709917
-74.079753,4.630711
-74.177416,4.598767
-74.127971,4.650519
-74.115815,4.672323
-74.110392,4.663809
-74.096499,4.699265
-74.076982,4.687529
-74.044281,4.68292
-74.138084,4.628209
-74.117445,4.659664
-74.132212,4.629605
-74.131561,4.629549
-74.113761,4.684741
-74.066571,4.691921
-74.047207,4.684635
-74.049179,4.73298
-74.053597,4.75682
-74.138725,4.558701
-74.074196,4.617559
-74.079578,4.635584
-74.058992,4.641442
-74.045062,4.665924
-74.04493,4.666214
-74.052654,4.713483
-74.100887,4.656635
-74.053658,4.65193
-74.10279,4.669455
-74.086807,4.69384
-74.072002,4.724263
-74.08996,4.656038
-74.073184,4.651075
-74.043018,4.682377
-74.048319,4.650677
-74.099959,4.641272
-74.07035,4.601135
-74.0699,4.631222
-74.155222,4.683481
-74.133046,4.679015
-74.097248,4.744492
-74.048948,4.666404
-74.054136,4.668357
-74.058446,4.671678
-74.053688,4.677676
-74.122864,4.65366
-74.078809,4.645548
-74.032725,4.694915
-74.032518,4.721104
-74.074165,4.621187
-74.087803,4.674478
-74.064241,4.661029
-74.052331,4.676969
-74.053149,4.738688
-74.080893,4.626672
-74.040322,4.676794
-74.123126,4.600129
-74.164355,4.59596
-74.167698,4.623731
-74.141166,4.63054
-74.100037,4.626419
-74.094391,4.625587
-74.113528,4.636035
-74.097553,4.626064
-74.130941,4.653836
-74.131097,4.653292
-74.072062,4.633363
-74.063803,4.639232
-74.139811,4.664196
-74.143301,4.669523
-74.114222,4.65892
-74.112269,4.665476
-74.131408,4.684738
-74.100753,4.682206
-74.09458,4.719592
-74.075119,4.662661
-74.066567,4.669753
-74.159317,4.635403
-74.17118,4.628895
-74.137626,4.616536
-74.145678,4.631127
-74.153265,4.643274
-74.122192,4.629399
-74.130391,4.645821
-74.11348,4.642039
-74.099814,4.653687
-74.11169,4.652788
-74.071071,4.618536
-74.09141,4.641707
-74.104642,4.669013
-74.105655,4.670058
-74.108809,4.690522
-74.101986,4.692781
-74.095037,4.691176
-74.090897,4.669491
-74.076634,4.670234
-74.071648,4.698831
-74.052848,4.680533
-74.055818,4.700046
-74.068374,4.70115
-74.04662,4.677294
-74.058927,4.703154
-74.074067,4.73655
-74.0638,4.730205
-74.047197,4.737362
-74.0863,4.74663
-74.08592,4.746494
-74.059603,4.626372
-74.114,4.6699
-74.035214,4.686793
-74.026829,4.720622
-74.027404,4.71981
-74.17365,4.615408
-74.114895,4.640859
-74.090502,4.598824
-74.07668,4.608871
-74.065361,4.618604
-74.094794,4.664727
-74.078544,4.684307
-74.070565,4.711594
-74.038855,4.72032
-74.138222,4.625548
-74.044223,4.66837
-74.067513,4.640585
-74.095352,4.715398
-74.07571,4.662039
-74.05577,4.66708
-74.061158,4.678912
-74.061646,4.680845
-74.05626,4.690648
-74.035697,4.694511
-74.044038,4.735807
-74.028331,4.759082
-74.163454,4.689792
-74.141469,4.666875
-74.10657,4.671389
-74.08103,4.701762
-74.05652,4.689069
-74.061091,4.700463
-74.079803,4.630358
-74.104271,4.598157
-74.082982,4.605256
-74.084449,4.651186
-74.134267,4.663392
-74.102203,4.673368
-74.114687,4.683986
-74.082277,4.675087
-74.062158,4.667715
-74.058031,4.677001
-74.054466,4.701284
-74.105699,4.672648
-74.060045,4.668537
-74.135816,4.63915
-74.077343,4.621971
-74.062956,4.616099
-74.103546,4.65332
-74.117738,4.680672
-74.089544,4.671225
-74.073116,4.723512
-74.061582,4.677526
-74.075862,4.601025
-74.073176,4.607884
-74.091317,4.641765
-74.139536,4.663921
-74.117777,4.675401
-74.089894,4.695744
-74.058288,4.683603
-74.051343,4.698783
-74.068712,4.696372
-74.034698,4.689902
-74.052597,4.716418
-74.036797,4.713995
-74.047593,4.742235
-74.047012,4.74566
-74.056141,4.753431
-74.106972,4.659394
-74.043075,4.672705
-74.027606,4.764608
-74.026348,4.773984
-74.172226,4.616302
-74.13753,4.630956
-74.167565,4.623527
-74.150562,4.646004
-74.110413,4.652981
-74.078858,4.641051
-74.105565,4.67603
-74.094925,4.696024
-74.102155,4.70339
-74.062814,4.660987
-74.076276,4.677283
-74.049131,4.682199
-74.056434,4.699676
-74.051236,4.70815
-74.07864,4.644944
-74.078557,4.645884
-74.111131,4.665477
-74.118642,4.677705
-74.063824,4.676191
-74.187533,4.612569
-74.139345,4.626359
-74.119229,4.63634
-74.127307,4.650125
-74.103407,4.654257
-74.110578,4.668501
-74.14179,4.606937
-74.052736,4.682492
-74.044528,4.666637
-74.032062,4.695664
-74.091986,4.641492
-74.069896,4.59911
-74.131532,4.684706
-74.109364,4.680335
-74.072165,4.66678
-74.084508,4.679739
-74.069426,4.675079
-74.060048,4.675082
-74.056873,4.686478
-74.03486,4.689259
-74.104784,4.600271
-74.079901,4.629698
-74.054258,4.656772
-74.111236,4.666027
-74.065917,4.674999
-74.057299,4.685595
-74.047055,4.661511
-74.044127,4.667577
-74.033772,4.692085
-74.137563,4.630689
-74.051735,4.686068
-74.045759,4.698214
-74.082148,4.628855
-74.080519,4.627875
-74.048557,4.73657
-74.053118,4.72897
-74.052223,4.724929
-74.0329,4.713606
-74.13669,4.636947
-74.170992,4.695764
-74.043981,4.669699
-74.037087,4.691429
-74.036502,4.691775
-74.074831,4.721181
-74.027668,4.719294
-74.032299,4.728614
-74.109822,4.597654
-74.15016,4.63232
-74.140164,4.655459
-74.149003,4.650453
-74.119339,4.618617
-74.097196,4.624807
-74.135195,4.64855
-74.065696,4.64028
-74.063547,4.639685
-74.13607,4.671834
-74.136944,4.679811
-74.137585,4.678956
-74.11128,4.665505
-74.093877,4.700929
-74.117215,4.716528
-74.103487,4.703315
-74.106305,4.710071
-74.108908,4.715111
-74.124159,4.741483
-74.084436,4.670858
-74.085555,4.678454
-74.082061,4.681597
-74.070589,4.701462
-74.050255,4.649846
-74.076317,4.661977
-74.034545,4.694436
-74.076789,4.714922
-74.046793,4.749364
-74.112161,4.686601
-74.068821,4.7151
-74.044818,4.750898
-74.0983,4.605909
-74.137497,4.634715
-74.036065,4.697232
-74.070946,4.704951
-74.055333,4.719783
-74.050908,4.726607
-74.042148,4.721716
-74.023824,4.741312
-74.079167,4.637582
-74.066926,4.674395
-74.050961,4.724802
-74.027051,4.77259
-74.026364,4.773937
-74.088923,4.600881
-74.109727,4.668179
-74.055372,4.681247
-74.137815,4.631151
-74.078793,4.645761
-74.076024,4.664431
-74.045807,4.697467
-74.071762,4.719332
-74.061347,4.741114
-74.041415,4.715615
-74.12407,4.651981
-74.060117,4.678406
-74.187154,4.615154
-74.103386,4.675948
-74.119981,4.687483
-74.104846,4.704631
-74.095287,4.715448
-74.090848,4.669549
-74.05413,4.680998
-74.06309,4.683077
-74.053588,4.685983
-74.051749,4.718058
-74.109597,4.663033
-74.111523,4.666086
-74.161601,4.688355
-74.034496,4.694544
-74.051138,4.679652
-74.077044,4.621214
-74.107321,4.659404
-74.076939,4.661274
-74.032344,4.727522
-74.150722,4.645753
-74.068285,4.640707
-74.107052,4.659973
-74.130963,4.666104
-74.107633,4.66088
-74.117174,4.687089
-74.036589,4.699319
-74.112777,4.668481
-74.116583,4.673966
-74.058802,4.678573
-74.059219,4.678927
-74.088798,4.695048
-74.061901,4.688293
-74.047829,4.687076
-74.061683,4.708596
-74.061755,4.722231
-74.096866,4.607812
-74.077883,4.654068
-74.127054,4.686804
-74.050172,4.729612
-74.137355,4.64014
-74.066487,4.649981
-74.100836,4.682279
-74.122463,4.682256
-74.061488,4.687822
-74.068511,4.695367
-74.070946,4.711352
-74.070521,4.714657
-74.04775,4.714712
-74.033047,4.713654
-74.03167,4.763915
-74.046928,4.746155
-74.11939,4.657442
-74.090725,4.61533
-74.116212,4.673353
-74.07271,4.668882
-74.072953,4.667925
-74.076652,4.715157
-74.136598,4.639763
-74.069005,4.615519
-74.06154,4.630739
-74.077997,4.652619
-74.053256,4.6822
-74.105497,4.623776
-74.122692,4.626405
-74.109677,4.627353
-74.078465,4.618694
-74.091272,4.653981
-74.065948,4.640323
-74.134004,4.691345
-74.131059,4.706779
-74.070173,4.711446
-74.051977,4.719632
-74.052707,4.715781
-74.054349,4.719922
-74.047478,4.716366
-74.056015,4.653707
-74.07637,4.715765
-74.14334,4.630722
-74.094029,4.640097
-74.071885,4.616944
-74.140789,4.663812
-74.065244,4.611932
-74.052054,4.706313
-74.058213,4.707669
-74.060658,4.708102
-74.030847,4.704032
-74.028654,4.76024
-74.126906,4.649111
-74.081432,4.627824
-74.080026,4.629091
-74.077832,4.654625
-74.120399,4.679796
-74.119229,4.678625
-74.057124,4.686673
-74.030643,4.810418
-74.163902,4.613397
-74.062637,4.645395
-74.13263,4.661769
-74.131538,4.664562
-74.115057,4.671088
-74.117946,4.676957
-74.093225,4.69113
-74.076183,4.686216
-74.081047,4.682293
-74.059699,4.68761
-74.030949,4.703604
-74.040493,4.72917
-74.034544,4.748778
-74.029262,4.760222
-74.074297,4.6177
-74.079467,4.633585
-74.030825,4.697826
-74.109317,4.616875
-74.107788,4.692349
-74.055361,4.65836
-74.061336,4.688128
-74.028644,4.709707
-74.113268,4.664318
-74.085806,4.677425
-74.079628,4.68486
-74.156551,4.616503
-74.203489,4.609803
-74.14682,4.624579
-74.03254,4.712456
-74.104506,4.58378
-74.101228,4.622788
-74.106135,4.623323
-74.085065,4.601885
-74.056502,4.655525
-74.092007,4.668066
-74.117844,4.713362
-74.069204,4.725497
-74.047963,4.737216
-74.044131,4.667593
-74.204283,4.610222
-74.106315,4.578727
-74.162009,4.614352
-74.162269,4.614772
-74.081415,4.652572
-74.078912,4.652105
-74.082283,4.65279
-74.11742,4.714459
-74.051058,4.668547
-74.047445,4.743086
-74.057025,4.680038
-74.057073,4.686991
-74.037077,4.682191
-74.074682,4.720823
-74.082507,4.624334
-74.083981,4.645718
-74.115924,4.669603
-74.109502,4.66243
-74.09587,4.663519
-74.077054,4.662337
-74.090094,4.670498
-74.059348,4.664271
-74.059859,4.667971
-74.056096,4.680597
-74.047339,4.673345
-74.106451,4.658052
-74.052539,4.64495
-74.079147,4.637907
-74.110756,4.667276
-74.162607,4.619181
-74.167598,4.616691
-74.164417,4.620468
-74.135546,4.671311
-74.122628,4.675558
-74.060464,4.669644
-74.080255,4.68565
-74.081014,4.686617
-74.081843,4.687671
-74.079755,4.685019
-74.037493,4.745122
-74.064208,4.748579
-74.092515,4.691051
-74.113328,4.668872
-74.057838,4.679619
-74.049485,4.662276
-74.077098,4.660645
-74.039954,4.6779
-74.046915,4.747836
-74.048622,4.708343
-74.048717,4.707238
-74.039751,4.721175
-74.044098,4.737462
-74.028679,4.757004
-74.058789,4.625521
-74.049449,4.651529
-74.116386,4.673642
-74.063126,4.676611
-74.057228,4.679922
-74.063763,4.676229
-74.064284,4.675946
-74.066162,4.737901
-74.111066,4.588702
-74.115835,4.612382
-74.126211,4.671119
-74.125771,4.685114
-74.110113,4.71626
-74.078148,4.699698
-74.057469,4.686877
-74.033678,4.72613
-74.110724,4.664836
-74.076145,4.664014
-74.067269,4.674179
-74.077294,4.714054
-74.187328,4.622938
-74.094696,4.585434
-74.133136,4.611714
-74.121581,4.589207
-74.166227,4.617034
-74.105763,4.648408
-74.074552,4.633833
-74.118826,4.677046
-74.115984,4.685556
-74.071334,4.68953
-74.04862,4.718451
-74.064682,4.629855
-74.077943,4.653351
-74.169013,4.694289
-74.056188,4.69366
-74.033661,4.696362
-74.036006,4.684557
-74.035021,4.693419
-74.145675,4.627118
-74.154252,4.642635
-74.101051,4.622608
-74.110545,4.667336
-74.118356,4.677621
-74.111006,4.683777
-74.120108,4.6806
-74.1109,4.687705
-74.075336,4.658872
-74.066769,4.665253
-74.068918,4.666508
-74.05499,4.681573
-74.069029,4.68957
-74.090221,4.695924
-74.069866,4.689679
-74.065701,4.689106
-74.068526,4.725011
-74.123734,4.652363
-74.111898,4.66606
-74.109099,4.662236
-74.036343,4.69187
-74.053356,4.710381
-74.027584,4.765929
-74.11424,4.588498
-74.119184,4.636274
-74.135182,4.680519
-74.05995,4.668511
-74.036354,4.685456
-74.050214,4.730787
-74.047156,4.737352
-74.105591,4.599308
-74.081623,4.701018
-74.024554,4.755831
-74.105753,4.656138
-74.121124,4.692404
-74.061095,4.66153
-74.071463,4.690769
-74.135529,4.639944
-74.106868,4.659234
-74.050102,4.730041
-74.162022,4.602365
-74.105859,4.658098
-74.067374,4.604297
-74.077304,4.641585
-74.126682,4.629144
-74.094426,4.629593
-74.071943,4.650847
-74.115204,4.662083
-74.10278,4.66897
-74.10181,4.678114
-74.098413,4.700755
-74.109503,4.689541
-74.09992,4.681489
-74.060321,4.683969
-74.054489,4.699348
-74.040006,4.689758
-74.035352,4.686597
-74.047088,4.697872
-74.046745,4.72095
-74.046965,4.719338
-74.047568,4.717755
-74.048593,4.751908
-74.06468,4.629861
-74.126327,4.685906
-74.064217,4.675981
-74.05801,4.682529
-74.080608,4.709127
-74.07999,4.7102
-74.067801,4.732065
-74.03268,4.71588
-74.067354,4.733233
-74.096166,4.593626
-74.103197,4.626811
-74.126999,4.629173
-74.07538,4.719759
-74.065398,4.70407
-74.143119,4.579486
-74.118706,4.628316
-74.100463,4.626235
-74.121851,4.630236
-74.125456,4.641089
-74.133588,4.656681
-74.095083,4.639929
-74.106396,4.653435
-74.061841,4.600146
-74.067963,4.650149
-74.135863,4.659093
-74.136299,4.659593
-74.114187,4.65877
-74.119873,4.690986
-74.093914,4.691811
-74.098697,4.700983
-74.072968,4.677431
-74.063897,4.659256
-74.055038,4.65833
-74.062752,4.688667
-74.051984,4.69889
-74.071106,4.711329
-74.071682,4.703749
-74.053544,4.710742
-74.091338,4.614987
-74.115579,4.67233
-74.070592,4.670692
-74.070274,4.67107
-74.056181,4.693704
-74.061408,4.647289
-74.060892,4.664206
-74.052495,4.712838
-74.036265,4.760263
-74.082732,4.624869
-74.18299,4.609403
-74.183732,4.619142
-74.133695,4.630362
-74.099029,4.647402
-74.068405,4.603133
-74.077687,4.622471
-74.088955,4.618932
-74.139578,4.675095
-74.10969,4.698564
-74.11118,4.699632
-74.07306,4.688663
-74.081477,4.687207
-74.062736,4.683366
-74.054484,4.681125
-74.05113,4.690926
-74.054678,4.700082
-74.121115,4.655671
-74.051234,4.660322
-74.087625,4.6959
-74.0547,4.681374
-74.044659,4.669524
-74.031755,4.696483
-74.047899,4.741815
-74.066848,4.735106
-74.106142,4.627548
-74.100017,4.6257
-74.0724,4.651039
-74.092976,4.612535
-74.079277,4.635742
-74.038022,4.690874
-74.076477,4.715534
-74.025755,4.758615
-74.18031,4.59767
-74.130966,4.610442
-74.147868,4.632029
-74.101359,4.651046
-74.076049,4.601179
-74.072684,4.633481
-74.086975,4.64513
-74.118875,4.678435
-74.123986,4.685169
-74.09642,4.721282
-74.078101,4.671355
-74.060993,4.66006
-74.058553,4.668656
-74.048259,4.718323
-74.084882,4.622285
-74.069063,4.67297
-74.055866,4.680707
-74.043919,4.671006
-74.035166,4.687019
-74.033672,4.695817
-74.154692,4.616678
-74.136881,4.637252
-74.096274,4.635939
-74.115213,4.644295
-74.123886,4.652668
-74.096955,4.63693
-74.076344,4.60489
-74.05926,4.652673
-74.075887,4.665878
-74.100187,4.670822
-74.114817,4.683857
-74.102598,4.704002
-74.102854,4.704114
-74.057996,4.684351
-74.053684,4.70612
-74.079931,4.625651
-74.102933,4.676402
-74.055464,4.697903
-74.047103,4.685748
-74.053105,4.711893
-74.032492,4.714898
-74.028761,4.710366
-74.08,4.625757
-74.06569,4.675137
-74.032717,4.71436
-74.121578,4.575307
-74.16283,4.621599
-74.157859,4.641962
-74.155488,4.641506
-74.077316,4.606861
-74.072711,4.656331
-74.053123,4.665439
-74.067363,4.673575
-74.056933,4.670784
-74.059552,4.699433
-74.059434,4.70014
-74.040894,4.687504
-74.050823,4.727113
-74.083353,4.624125
-74.07859,4.64551
-74.066236,4.674798
-74.065346,4.675346
-74.105365,4.623924
-74.081109,4.612367
-74.061219,4.601289
-74.105948,4.666147
-74.11383,4.684665
-74.078023,4.667309
-74.050972,4.674193
-74.042569,4.679687
-74.06397,4.723301
-74.086454,4.633238
-74.108772,4.661712
-74.108107,4.578528
-74.128476,4.58784
-74.126679,4.616153
-74.094127,4.629784
-74.114604,4.638844
-74.119542,4.657025
-74.101769,4.65552
-74.076958,4.624269
-74.072425,4.651559
-74.121226,4.68055
-74.06813,4.659882
-74.052633,4.670389
-74.077655,4.713711
-74.055537,4.706839
-74.059904,4.707968
-74.059308,4.707862
-74.043904,4.763762
-74.048791,4.684775
-74.055037,4.70045
-74.039291,4.678682
-74.053559,4.709193
-74.118754,4.63706
-74.116555,4.673481
-74.067173,4.67184
-74.05554,4.680508
-74.067864,4.68981
-74.049909,4.701883
-74.054285,4.706346
-74.060807,4.619335
-74.077488,4.657434
-74.084825,4.632218
-74.058238,4.622014
-74.061415,4.630836
-74.048714,4.651272
-74.055092,4.6808
-74.073034,4.723612
-74.081313,4.590027
-74.059666,4.641918
-74.056046,4.652478
-74.132993,4.668717
-74.100464,4.690803
-74.09745,4.683427
-74.08933,4.679623
-74.065096,4.675813
-74.078676,4.691965
-74.05989,4.687712
-74.070504,4.711414
-74.030695,4.74337
-74.030052,4.761381
-74.060545,4.633775
-74.060585,4.678144
-74.113303,4.633277
-74.070187,4.623025
-74.087161,4.657467
-74.084626,4.654125
-74.078812,4.649358
-74.074293,4.655976
-74.146842,4.672288
-74.139696,4.695152
-74.104393,4.667524
-74.087838,4.660745
-74.062612,4.666921
-74.060296,4.678358
-74.065918,4.677266
-74.104846,4.625645
-74.125019,4.646982
-74.11209,4.652296
-74.110576,4.653177
-74.067329,4.604379
-74.067017,4.604957
-74.091393,4.625226
-74.090573,4.633078
-74.09106,4.625977
-74.063895,4.620662
-74.063523,4.624119
-74.064786,4.631516
-74.062779,4.625894
-74.069383,4.628573
-74.084142,4.651989
-74.127541,4.669396
-74.099481,4.690755
-74.107609,4.692979
-74.114122,4.70593
-74.115555,4.703006
-74.122554,4.725226
-74.071499,4.665222
-74.083947,4.668108
-74.057023,4.659717
-74.062718,4.666752
-74.067291,4.665601
-74.090347,4.695971
-74.064158,4.684386
-74.052337,4.684892
-74.070572,4.711405
-74.070429,4.716497
-74.079642,4.719829
-74.052275,4.71801
-74.043674,4.737466
-74.087525,4.619095
-74.080423,4.625954
-74.057644,4.624383
-74.059348,4.626326
-74.128266,4.687122
-74.128684,4.687405
-74.077172,4.660349
-74.061972,4.722324
-74.059744,4.620353
-74.079519,4.636805
-74.058095,4.654337
-74.134878,4.68235
-74.056206,4.668122
-74.047228,4.701437
-74.046771,4.737404
-74.049295,4.760982
-74.028834,4.699565
-74.048097,4.717792
-74.137301,4.634189
-74.02373,4.750257
-74.085679,4.64684
-74.124521,4.700829
-74.067581,4.689731
